#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D55
#Date Time: 2021-04-08 16:45:49.499
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 633.14 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 4 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: -4 V Attenuation: 1 X
#Math 1: Function: C1/100
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 4 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.00102375,0.1573412278032436,0.7228698432246725,0.001573412278032436
-0.0010235,0.164706184903747,0.7266236061144368,0.00164706184903747
-0.00102325,0.1720711420042404,0.730377369004196,0.001720711420042404
-0.001023,0.1720711420042438,0.7303773690041977,0.001720711420042438
-0.00102275,0.1794360991047439,0.7341311318939607,0.001794360991047439
-0.0010225,0.1831185776549944,0.7341311318939607,0.001831185776549944
-0.00102225,0.1831185776549944,0.7378848947837233,0.001831185776549944
-0.001022,0.1941660133057484,0.7378848947837268,0.001941660133057483
-0.00102175,0.2015309704062501,0.7453924205632489,0.002015309704062502
-0.0010215,0.2125784060569907,0.7453924205632489,0.002125784060569907
-0.00102125,0.2088959275067461,0.7416386576734864,0.002088959275067461
-0.001021,0.2162608846072462,0.7416386576734864,0.002162608846072462
-0.00102075,0.2088959275067461,0.7341311318939607,0.002088959275067461
-0.0010205,0.2236258417077464,0.7378848947837233,0.002236258417077463
-0.00102025,0.2309907988082481,0.741638657673488,0.002309907988082482
-0.00102,0.2346732773584953,0.7453924205632473,0.002346732773584953
-0.00101975,0.234673277358497,0.741638657673488,0.00234673277358497
-0.0010195,0.2457207130092476,0.7453924205632489,0.002457207130092476
-0.00101925,0.2494031915594981,0.7416386576734864,0.002494031915594981
-0.001019,0.2530856701097477,0.7416386576734864,0.002530856701097477
-0.00101875,0.2567681486599999,0.7416386576734864,0.002567681486599999
-0.0010185,0.260450627210252,0.741638657673488,0.002604506272102521
-0.00101825,0.2678155843107455,0.7453924205632473,0.002678155843107455
-0.001018,0.2788630199614944,0.7528999463427711,0.002788630199614944
-0.00101775,0.2788630199614994,0.7491461834530115,0.002788630199614994
-0.0010175,0.2788630199614994,0.7491461834530115,0.002788630199614994
-0.00101725,0.2862279770619995,0.7491461834530115,0.002862279770619995
-0.001017,0.2972754127127485,0.7453924205632473,0.002972754127127485
-0.00101675,0.2935929341625047,0.741638657673488,0.002935929341625047
-0.0010165,0.3046403698132453,0.7453924205632473,0.003046403698132453
-0.00101625,0.3046403698132503,0.7453924205632489,0.003046403698132503
-0.001016,0.3120053269137504,0.7491461834530115,0.003120053269137504
-0.00101575,0.3193702840142514,0.7491461834530115,0.003193702840142514
-0.0010155,0.319370284014253,0.7453924205632506,0.003193702840142531
-0.00101525,0.3230527625645043,0.7491461834530132,0.003230527625645044
-0.001015,0.3304177196649987,0.7528999463427729,0.003304177196649986
-0.00101475,0.3341001982152499,0.7491461834530132,0.003341001982152499
-0.0010145,0.3414651553157526,0.7453924205632489,0.003414651553157526
-0.00101425,0.3488301124162527,0.7453924205632489,0.003488301124162527
-0.001014,0.3525125909665023,0.7491461834530115,0.003525125909665023
-0.00101375,0.3598775480670033,0.7528999463427746,0.003598775480670034
-0.0010135,0.359877548067005,0.7528999463427746,0.00359877548067005
-0.00101325,0.3635600266172513,0.7528999463427746,0.003635600266172513
-0.001013,0.363560026617253,0.7528999463427746,0.003635600266172529
-0.00101275,0.370924983717754,0.7491461834530115,0.003709249837177539
-0.0010125,0.3819724193685046,0.7491461834530115,0.003819724193685045
-0.00101225,0.3856548979187542,0.7491461834530115,0.003856548979187542
-0.001012,0.3967023335695081,0.7528999463427729,0.003967023335695082
-0.00101175,0.4040672906700016,0.7491461834530132,0.004040672906700015
-0.0010115,0.4077497692202537,0.7528999463427729,0.004077497692202538
-0.00101125,0.4077497692202554,0.7491461834530115,0.004077497692202554
-0.001011,0.418797204871006,0.7528999463427746,0.00418797204871006
-0.00101075,0.4224796834212565,0.7528999463427746,0.004224796834212566
-0.0010105,0.4261621619715095,0.7491461834530115,0.004261621619715095
-0.00101025,0.4335271190720122,0.7491461834530132,0.004335271190720122
-0.00101,0.4445745547227519,0.7528999463427729,0.004445745547227519
-0.00100975,0.4408920761725073,0.7528999463427746,0.004408920761725072
-0.0010095,0.4482570332730074,0.7566537092325372,0.004482570332730073
-0.00100925,0.4445745547227569,0.7566537092325372,0.004445745547227569
-0.001009,0.4482570332730074,0.7566537092325372,0.004482570332730073
-0.00100875,0.4519395118232629,0.7566537092325355,0.004519395118232629
-0.0010085,0.4629869474740035,0.7528999463427762,0.004629869474740035
-0.00100825,0.4703519045745053,0.7566537092325355,0.004703519045745052
-0.001008,0.4703519045745086,0.7641612350120628,0.004703519045745086
-0.00100775,0.4777168616750087,0.7641612350120628,0.004777168616750087
-0.0010075,0.4850818187755088,0.7604074721223002,0.004850818187755088
-0.00100725,0.4887642973257644,0.7641612350120611,0.004887642973257644
-0.001007,0.4998117329765099,0.7604074721223019,0.0049981173297651
-0.00100675,0.4998117329765099,0.7641612350120611,0.0049981173297651
-0.0010065,0.5034942115267604,0.7604074721223002,0.005034942115267604
-0.00100625,0.5108591686272606,0.7604074721223002,0.005108591686272606
-0.001006,0.5145416471775111,0.7566537092325372,0.00514541647177511
