_0.000100709325397,1.16766,0.810838
0.000101959,1.15661,0.818345
0.000103209,1.15661,0.822099
0.000104459,1.14925,0.829607
0.000105709,1.14557,0.840868
0.000106959,1.13452,0.840868
0.000108209,1.13452,0.852129
0.000109459,1.12347,0.859637
0.000110709,1.11242,0.86339
0.000111959,1.11242,0.870898
0.000113209,1.10506,0.874652
0.000114459,1.09769,0.882159
0.000115709,1.09033,0.885913
0.000116959,1.07928,0.893421
0.000118209,1.07928,0.897174
0.000119459,1.06823,0.912189
0.000120709,1.06087,0.912189
0.000121959,1.06087,0.919697
0.000123209,1.0535,0.927204
0.000124459,1.04614,0.927204
0.000125709,1.03877,0.938466
0.000126959,1.03509,0.945973
0.000128209,1.02773,0.953481
0.000129459,1.02036,0.957235
0.000130709,1.02036,0.957235
0.000131959,1.013,0.968496
0.000133209,1.00195,0.97225
0.000134459,1.00195,0.979757
0.000135709,0.994584,0.983511
0.000136959,0.990902,0.987265
0.000138209,0.983537,0.994772
0.000139459,0.972489,1.00228
0.000140709,0.972489,1.00979
0.000141959,0.968807,1.01354
0.000143209,0.957759,1.01729
0.000144459,0.957759,1.02105
0.000145709,0.950394,1.0248
0.000146959,0.946712,1.03606
0.000148209,0.935664,1.03982
0.000149459,0.931982,1.04732
0.000150709,0.928299,1.05108
0.000151959,0.920934,1.05483
0.000153209,0.917252,1.05859
0.000154459,0.917252,1.06609
0.000155709,0.909887,1.06985
0.000156959,0.902522,1.0736
0.000158209,0.902522,1.08486
0.000159459,0.891475,1.08862
0.000160709,0.887792,1.09237
0.000161959,0.880427,1.09988
0.000163209,0.876745,1.10363
0.000164459,0.876745,1.10739
0.000165709,0.86938,1.11114
0.000166959,0.862015,1.11865
0.000168209,0.858332,1.12615
0.000169459,0.85465,1.12615
0.000170709,0.850967,1.13366
0.000171959,0.843602,1.13366
0.000173209,0.83992,1.14117
0.000174459,0.836237,1.14117
0.000175709,0.82519,1.14492
0.000176959,0.828872,1.15243
0.000178209,0.82519,1.15243
0.000179459,0.817825,1.15618
0.000180709,0.814143,1.16745
0.000181959,0.806778,1.1712
0.000183209,0.803095,1.1712
0.000184459,0.803095,1.17871
0.000185709,0.792048,1.18246
0.000186959,0.792048,1.18997
0.000188209,0.788365,1.19748
0.000189459,0.781,1.20123
0.000190709,0.781,1.20498
0.000191959,0.769953,1.21249
0.000193209,0.762588,1.21624
0.000194459,0.758905,1.21624
0.000195709,0.758905,1.21624
0.000196959,0.755223,1.22751
0.000198209,0.75154,1.22751
0.000199459,0.747858,1.22751
0.000200709,0.747858,1.23877
0.000201959,0.744175,1.24252
0.000203209,0.740493,1.24627
0.000204459,0.733128,1.25003
0.000205709,0.722081,1.25378
0.000206959,0.722081,1.25754
0.000208209,0.722081,1.25378
0.000209459,0.714716,1.2688
0.000210709,0.711033,1.2688
0.000211959,0.707351,1.27255
0.000213209,0.703668,1.28006
0.000214459,0.703668,1.2763
0.000215709,0.699986,1.28381
0.000216959,0.696303,1.29132
0.000218209,0.692621,1.29507
0.000219459,0.685256,1.29507
0.000220709,0.681573,1.29883
0.000221959,0.677891,1.30258
0.000223209,0.677891,1.31009
0.000224459,0.674208,1.31009
0.000225709,0.670526,1.31384
0.000226959,0.666843,1.31384
0.000228209,0.663161,1.32135
0.000229459,0.659478,1.32135
0.000230709,0.655796,1.33261
0.000231959,0.652113,1.33261
0.000233209,0.648431,1.33636
0.000234459,0.644749,1.34387
0.000235709,0.637384,1.34387
0.000236959,0.633701,1.34763
0.000238209,0.633701,1.34763
0.000239459,0.633701,1.35138
0.000240709,0.622654,1.35513
0.000241959,0.622654,1.36264
0.000243209,0.622654,1.36639
0.000244459,0.618971,1.36639
0.000245709,0.611606,1.36639
0.000246959,0.604241,1.3739
0.000248209,0.607924,1.37015
0.000249459,0.596876,1.37766
0.000250709,0.596876,1.38516
0.000251959,0.596876,1.38516
0.000253209,0.593194,1.38892
0.000254459,0.593194,1.39642
0.000255709,0.585829,1.40018
0.000256959,0.582146,1.40018
0.000258209,0.582146,1.40769
0.000259459,0.578464,1.41144
0.000260709,0.578464,1.41144
0.000261959,0.571099,1.41519
0.000263209,0.567416,1.41519
0.000264459,0.567416,1.41895
0.000265709,0.563734,1.4227
0.000266959,0.563734,1.4227
0.000268209,0.560052,1.43021
0.000269459,0.556369,1.43021
0.000270709,0.552687,1.43396
0.000271959,0.549004,1.43396
0.000273209,0.545322,1.44147
0.000274459,0.541639,1.44147
0.000275709,0.537957,1.44147
0.000276959,0.537957,1.44147
0.000278209,0.530592,1.44898
0.000279459,0.530592,1.45273
0.000280709,0.534274,1.46024
0.000281959,0.530592,1.46024
0.000283209,0.526909,1.46775
0.000284459,0.523227,1.46775
0.000285709,0.519544,1.46775
0.000286959,0.515862,1.4715
0.000288209,0.515862,1.47901
0.000289459,0.508497,1.47901
0.000290709,0.508497,1.47901
0.000291959,0.504814,1.48276
0.000293209,0.501132,1.48652
0.000294459,0.497449,1.48652
0.000295709,0.497449,1.49027
0.000296959,0.497449,1.49027
0.000298209,0.493767,1.48652
0.000299459,0.493767,1.49402
0.000300709,0.486402,1.49778
0.000301959,0.479037,1.50153
0.000303209,0.479037,1.50528
0.000304459,0.479037,1.50904
0.000305709,0.471672,1.50904
0.000306959,0.471672,1.50904
0.000308209,0.471672,1.51655
0.000309459,0.46799,1.51279
0.000310709,0.464307,1.51655
0.000311959,0.460625,1.5203
0.000313209,0.460625,1.52781
0.000314459,0.460625,1.53156
0.000315709,0.456942,1.52781
0.000316959,0.45326,1.53907
0.000318209,0.445895,1.53531
0.000319459,0.445895,1.53531
0.000320709,0.445895,1.54282
0.000321959,0.442212,1.53907
0.000323209,0.43853,1.54282
0.000324459,0.442212,1.54282
0.000325709,0.442212,1.54282
0.000326959,0.43853,1.55033
0.000328209,0.427482,1.55408
0.000329459,0.427482,1.55784
0.000330709,0.427482,1.55784
0.000331959,0.420117,1.56159
0.000333209,0.4238,1.56159
0.000334459,0.427482,1.56534
0.000335709,0.420117,1.5691
0.000336959,0.420117,1.5691
0.000338209,0.416435,1.57661
0.000339459,0.416435,1.57661
0.000340709,0.416435,1.58036
0.000341959,0.405387,1.57661
0.000343209,0.401705,1.58036
0.000344459,0.401705,1.58411
0.000345709,0.401705,1.58411
0.000346959,0.398022,1.58787
0.000348209,0.39434,1.59162
0.000349459,0.39434,1.59162
0.000350709,0.39434,1.59537
0.000351959,0.390658,1.59913
0.000353209,0.386975,1.59913
0.000354459,0.390658,1.59913
0.000355709,0.383293,1.60288
0.000356959,0.37961,1.60664
0.000358209,0.37961,1.60288
0.000359459,0.37961,1.60664
0.000360709,0.375928,1.61039
0.000361959,0.368563,1.61414
0.000363209,0.372245,1.61414
0.000364459,0.372245,1.61039
0.000365709,0.372245,1.61414
0.000366959,0.368563,1.6179
0.000368209,0.368563,1.62165
0.000369459,0.36488,1.6254
0.000370709,0.361198,1.62165
0.000371959,0.361198,1.6254
0.000373209,0.361198,1.6254
0.000374459,0.357515,1.62916
0.000375709,0.35015,1.62916
0.000376959,0.35015,1.63291
0.000378209,0.353833,1.62916
0.000379459,0.35015,1.63291
0.000380709,0.346468,1.64042
0.000381959,0.342785,1.64042
0.000383209,0.346468,1.64042
0.000384459,0.342785,1.64042
0.000385709,0.33542,1.64793
0.000386959,0.33542,1.65168
0.000388209,0.339103,1.65543
0.000389459,0.339103,1.65543
0.000390709,0.33542,1.65168
0.000391959,0.331738,1.65543
0.000393209,0.331738,1.66294
0.000394459,0.331738,1.66294
0.000395709,0.328055,1.65919
0.000396959,0.324373,1.65919
0.000398209,0.32069,1.65919
0.000399459,0.324373,1.6667
0.000400709,0.32069,1.6667
0.000401959,0.317008,1.67045
0.000403209,0.317008,1.67045
0.000404459,0.313325,1.67045
0.000405709,0.313325,1.67045
0.000406959,0.309643,1.67045
0.000408209,0.313325,1.6742
0.000409459,0.309643,1.68171
0.000410709,0.305961,1.68171
0.000411959,0.305961,1.67796
0.000413209,0.302278,1.68171
0.000414459,0.305961,1.68546
0.000415709,0.302278,1.68171
0.000416959,0.298596,1.68546
0.000418209,0.298596,1.69297
0.000419459,0.291231,1.69297
0.000420709,0.291231,1.69297
0.000421959,0.294913,1.69673
0.000423209,0.294913,1.69297
0.000424459,0.287548,1.69297
0.000425709,0.280183,1.69297
0.000426959,0.287548,1.70048
0.000428209,0.287548,1.70423
0.000429459,0.283866,1.70799
0.000430709,0.280183,1.70799
0.000431959,0.276501,1.70799
0.000433209,0.280183,1.70423
0.000434459,0.276501,1.70423
0.000435709,0.269136,1.70423
0.000436959,0.276501,1.70799
0.000438209,0.272818,1.70799
0.000439459,0.272818,1.71174
0.000440709,0.272818,1.71174
0.000441959,0.272818,1.71925
0.000443209,0.272818,1.71925
0.000444459,0.272818,1.71925
0.000445709,0.265453,1.71549
0.000446959,0.261771,1.723
0.000448209,0.261771,1.723
0.000449459,0.261771,1.72676
0.000450709,0.261771,1.72676
0.000451959,0.261771,1.72676
0.000453209,0.258088,1.72676
0.000454459,0.258088,1.73051
0.000455709,0.258088,1.72676
0.000456959,0.261771,1.73426
0.000458209,0.250723,1.73802
0.000459459,0.250723,1.74177
0.000460709,0.250723,1.74177
0.000461959,0.250723,1.73802
0.000463209,0.247041,1.73802
0.000464459,0.250723,1.74177
0.000465709,0.250723,1.73426
0.000466959,0.243358,1.74177
0.000468209,0.247041,1.74552
0.000469459,0.250723,1.74177
0.000470709,0.243358,1.74928
0.000471959,0.239676,1.74928
0.000473209,0.239676,1.74928
0.000474459,0.243358,1.75303
0.000475709,0.239676,1.75679
0.000476959,0.235993,1.76054
0.000478209,0.228628,1.75679
0.000479459,0.224946,1.75679
0.000480709,0.232311,1.75679
0.000481959,0.235993,1.76429
0.000483209,0.224946,1.76054
0.000484459,0.228628,1.76054
0.000485709,0.228628,1.76054
0.000486959,0.228628,1.76805
0.000488209,0.224946,1.76805
0.000489459,0.228628,1.76054
0.000490709,0.221264,1.76805
0.000491959,0.217581,1.76805
0.000493209,0.217581,1.76805
0.000494459,0.221264,1.76429
0.000495709,0.221264,1.7718
0.000496959,0.217581,1.76805
0.000498209,0.210216,1.7718
0.000499459,0.217581,1.77555
0.000500709,0.210216,1.7718
0.000501959,0.210216,1.7718
0.000503209,0.206534,1.77931
0.000504459,0.213899,1.77931
0.000505709,0.206534,1.77931
0.000506959,0.210216,1.78306
0.000508209,0.206534,1.77931
0.000509459,0.202851,1.77931
0.000510709,0.206534,1.78682
0.000511959,0.206534,1.78306
0.000513209,0.206534,1.78306
0.000514459,0.202851,1.78682
0.000515709,0.202851,1.78682
0.000516959,0.202851,1.79057
0.000518209,0.195486,1.78682
0.000519459,0.195486,1.79057
0.000520709,0.199169,1.79057
0.000521959,0.195486,1.79057
0.000523209,0.195486,1.79057
0.000524459,0.191804,1.79432
0.000525709,0.191804,1.79808
0.000526959,0.191804,1.80558
0.000528209,0.191804,1.80183
0.000529459,0.191804,1.79808
0.000530709,0.195486,1.80183
0.000531959,0.188121,1.80183
0.000533209,0.184439,1.80183
0.000534459,0.188121,1.80183
0.000535709,0.184439,1.80183
0.000536959,0.180756,1.80183
0.000538209,0.180756,1.80558
0.000539459,0.180756,1.80558
0.000540709,0.180756,1.80558
0.000541959,0.180756,1.80934
0.000543209,0.177074,1.81309
0.000544459,0.180756,1.80934
0.000545709,0.180756,1.81309
0.000546959,0.177074,1.81309
0.000548209,0.180756,1.80934
0.000549459,0.177074,1.81685
0.000550709,0.173391,1.80934
0.000551959,0.173391,1.81309
0.000553209,0.177074,1.8206
0.000554459,0.177074,1.81685
0.000555709,0.173391,1.81309
0.000556959,0.166026,1.81309
0.000558209,0.169709,1.81685
0.000559459,0.173391,1.81685
0.000560709,0.169709,1.81685
0.000561959,0.166026,1.82435
0.000563209,0.166026,1.82811
0.000564459,0.166026,1.82811
0.000565709,0.162344,1.82435
0.000566959,0.162344,1.82811
0.000568209,0.166026,1.82811
0.000569459,0.158661,1.82811
0.000570709,0.166026,1.82811
0.000571959,0.162344,1.83186
0.000573209,0.158661,1.83186
0.000574459,0.158661,1.82811
0.000575709,0.154979,1.82811
0.000576959,0.158661,1.83186
0.000578209,0.158661,1.83562
0.000579459,0.158661,1.83562
0.000580709,0.158661,1.83562
0.000581959,0.158661,1.83937
0.000583209,0.154979,1.83186
0.000584459,0.151296,1.83562
0.000585709,0.151296,1.83562
0.000586959,0.154979,1.83562
0.000588209,0.151296,1.83562
0.000589459,0.143931,1.83937
0.000590709,0.147614,1.83937
0.000591959,0.151296,1.84688
0.000593209,0.143931,1.84312
0.000594459,0.143931,1.84312
0.000595709,0.143931,1.84688
0.000596959,0.147614,1.83937
0.000598209,0.147614,1.83562
0.000599459,0.143931,1.83937
0.000600709,0.140249,1.84312
0.000601959,0.140249,1.83937
0.000603209,0.140249,1.84312
0.000604459,0.143931,1.84688
0.000605709,0.140249,1.84688
0.000606959,0.143931,1.84312
0.000608209,0.136567,1.84312
0.000609459,0.143931,1.84312
0.000610709,0.140249,1.85063
0.000611959,0.132884,1.85438
0.000613209,0.132884,1.84688
0.000614459,0.132884,1.84688
0.000615709,0.132884,1.84688
0.000616959,0.140249,1.85063
0.000618209,0.136567,1.85438
0.000619459,0.136567,1.85438
0.000620709,0.136567,1.85814
0.000621959,0.136567,1.85814
0.000623209,0.132884,1.85438
0.000624459,0.136567,1.85438
0.000625709,0.132884,1.85438
0.000626959,0.132884,1.85814
0.000628209,0.132884,1.85814
0.000629459,0.132884,1.85814
0.000630709,0.132884,1.85814
0.000631959,0.125519,1.86189
0.000633209,0.129202,1.86189
0.000634459,0.129202,1.86189
0.000635709,0.125519,1.86565
0.000636959,0.125519,1.86189
0.000638209,0.125519,1.86189
0.000639459,0.121837,1.86565
0.000640709,0.121837,1.85814
0.000641959,0.121837,1.86189
0.000643209,0.121837,1.86189
0.000644459,0.114472,1.86189
0.000645709,0.118154,1.86565
0.000646959,0.114472,1.8694
0.000648209,0.121837,1.8694
0.000649459,0.125519,1.8694
0.000650709,0.121837,1.86565
0.000651959,0.121837,1.86565
0.000653209,0.121837,1.86565
0.000654459,0.118154,1.8694
0.000655709,0.114472,1.8694
0.000656959,0.118154,1.8694
0.000658209,0.114472,1.8694
0.000659459,0.114472,1.8694
0.000660709,0.118154,1.87315
0.000661959,0.114472,1.87315
0.000663209,0.114472,1.87691
0.000664459,0.114472,1.87691
0.000665709,0.110789,1.87315
0.000666959,0.110789,1.87315
0.000668209,0.114472,1.87691
0.000669459,0.114472,1.87691
0.000670709,0.110789,1.87691
0.000671959,0.110789,1.88066
0.000673209,0.110789,1.88066
0.000674459,0.107107,1.87691
0.000675709,0.107107,1.87691
0.000676959,0.107107,1.88066
0.000678209,0.107107,1.88441
0.000679459,0.107107,1.88817
0.000680709,0.110789,1.88066
0.000681959,0.103424,1.88066
0.000683209,0.107107,1.88066
0.000684459,0.103424,1.88441
0.000685709,0.107107,1.88817
0.000686959,0.107107,1.88817
0.000688209,0.107107,1.89192
0.000689459,0.103424,1.88441
0.000690709,0.107107,1.88441
0.000691959,0.103424,1.88817
