#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D55
#Date Time: 2021-04-08 16:16:24.183
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 557.4 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 2 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: -4 V Attenuation: 1 X
#Math 1: Function: C1/100
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 4 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.001023875,0.1770737663186788,1.293441802468614,0.001770737663186788
-0.001023625,0.1807562448689276,1.297195565358376,0.001807562448689276
-0.001023375,0.1770737663186804,1.297195565358376,0.001770737663186804
-0.001023125,0.184438723419176,1.293441802468616,0.00184438723419176
-0.001022875,0.1881212019694294,1.297195565358376,0.001881212019694294
-0.001022625,0.1918036805196799,1.300949328248139,0.001918036805196799
-0.001022375,0.1918036805196799,1.304703091137902,0.001918036805196799
-0.001022125,0.1954861590699316,1.308456854027666,0.001954861590699316
-0.001021875,0.1991686376201817,1.312210616917428,0.001991686376201817
-0.001021625,0.2028511161704284,1.312210616917428,0.002028511161704284
-0.001021375,0.2028511161704301,1.31596437980719,0.002028511161704301
-0.001021125,0.2065335947206806,1.312210616917428,0.002065335947206806
-0.001020875,0.2175810303714312,1.319718142696953,0.002175810303714312
-0.001020625,0.2212635089216812,1.323471905586716,0.002212635089216812
-0.001020375,0.2212635089216879,1.323471905586716,0.002212635089216879
-0.001020125,0.2359934231226752,1.323471905586716,0.002359934231226752
-0.001019875,0.2396759016729303,1.319718142696955,0.002396759016729302
-0.001019625,0.2359934231226819,1.319718142696953,0.002359934231226819
-0.001019375,0.239675901672932,1.323471905586716,0.002396759016729319
-0.001019125,0.2470408587734325,1.323471905586716,0.002470408587734325
-0.001018875,0.2470408587734342,1.319718142696953,0.002470408587734342
-0.001018625,0.2507233373236842,1.319718142696958,0.002507233373236843
-0.001018375,0.254405815873931,1.330979431366236,0.00254405815873931
-0.001018125,0.2617707729744299,1.32722566847648,0.002617707729744298
-0.001017875,0.2654532515246832,1.334733194256004,0.002654532515246832
-0.001017625,0.2691357300749333,1.334733194256004,0.002691357300749333
-0.001017375,0.2728182086251838,1.34224072003553,0.002728182086251838
-0.001017125,0.2801831657256839,1.342240720035526,0.002801831657256839
-0.001016875,0.2801831657256856,1.334733194256009,0.002801831657256856
-0.001016625,0.2838656442759327,1.345994482925287,0.002838656442759327
-0.001016375,0.2912306013764345,1.345994482925292,0.002912306013764345
-0.001016125,0.2985955584769351,1.353502008704818,0.002985955584769351
-0.001015875,0.2949130799266846,1.349748245815055,0.002949130799266846
-0.001015625,0.3059605155774369,1.349748245815057,0.003059605155774369
-0.001015375,0.309642994127684,1.353502008704815,0.00309642994127684
-0.001015125,0.3059605155774369,1.345994482925296,0.003059605155774369
-0.001014875,0.3133254726779324,1.349748245815054,0.003133254726779324
-0.001014625,0.3170079512281858,1.349748245815055,0.003170079512281858
-0.001014375,0.3206904297784359,1.349748245815055,0.003206904297784359
-0.001014125,0.3206904297784359,1.349748245815055,0.003206904297784359
-0.001013875,0.3243729083286897,1.35350200870482,0.003243729083286897
-0.001013625,0.3317378654291848,1.357255771594583,0.003317378654291848
-0.001013375,0.3280553868789381,1.361009534484342,0.003280553868789381
-0.001013125,0.3354203439794365,1.364763297374106,0.003354203439794365
-0.001012875,0.3427853010799371,1.368517060263869,0.003427853010799371
-0.001012625,0.3501502581804377,1.364763297374106,0.003501502581804376
-0.001012375,0.3575152152809378,1.364763297374106,0.003575152152809378
-0.001012125,0.3575152152809378,1.357255771594581,0.003575152152809378
-0.001011875,0.3575152152809378,1.357255771594581,0.003575152152809378
-0.001011625,0.3685626509316834,1.357255771594581,0.003685626509316834
-0.001011375,0.3685626509316884,1.357255771594581,0.003685626509316884
-0.001011125,0.3685626509316884,1.364763297374106,0.003685626509316884
-0.001010875,0.3722451294819384,1.364763297374106,0.003722451294819385
-0.001010625,0.3759276080321923,1.364763297374104,0.003759276080321923
-0.001010375,0.3832925651326924,1.361009534484345,0.003832925651326924
-0.001010125,0.3906575222331863,1.364763297374104,0.003906575222331862
-0.001009875,0.3980224793336897,1.364763297374106,0.003980224793336897
-0.001009625,0.4017049578839398,1.368517060263869,0.004017049578839398
-0.001009375,0.4053874364341903,1.372270823153632,0.004053874364341903
-0.001009125,0.4090699149844403,1.372270823153632,0.004090699149844403
-0.001008875,0.4164348720849442,1.372270823153635,0.004164348720849443
-0.001008625,0.4237998291854377,1.379778348933154,0.004237998291854376
-0.001008375,0.4311647862859382,1.379778348933157,0.004311647862859382
-0.001008125,0.4274823077356911,1.379778348933157,0.00427482307735691
-0.001007875,0.423799829185441,1.376024586043395,0.00423799829185441
-0.001007625,0.4274823077356911,1.379778348933157,0.00427482307735691
-0.001007375,0.434847264836195,1.379778348933161,0.00434847264836195
-0.001007125,0.4422122219366922,1.387285874712681,0.004422122219366922
-0.001006875,0.4422122219366922,1.383532111822922,0.004422122219366922
-0.001006625,0.4422122219366922,1.38353211182292,0.004422122219366922
-0.001006375,0.4458947004869422,1.379778348933157,0.004458947004869422
-0.001006125,0.4569421361376929,1.379778348933157,0.004569421361376929
-0.001005875,0.4606246146879429,1.387285874712683,0.004606246146879429
