#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D55
#Date Time: 2021-04-08 15:42:40.462
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 805.85 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 4 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: -4 V Attenuation: 1 X
#Math 1: Function: C1/100
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 4 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.0005566049999999999,-0.004687828407764716,-0.2756310854522246,-4.687828407764716e-05
-0.0005559749999999999,-0.004687828407764716,-0.2943998999010384,-4.687828407764716e-05
-0.0005553449999999999,-0.001005349857514659,-0.3094149514600897,-1.005349857514659e-05
-0.0005547149999999999,-0.001005349857514659,-0.3281837659089035,-1.005349857514659e-05
-0.000554085,-0.004687828407764716,-0.3431988174679548,-4.687828407764716e-05
-0.0005534549999999999,-0.004687828407764716,-0.3544601061372434,-4.687828407764716e-05
-0.000552825,-0.001005349857514659,-0.3732289205860573,-1.005349857514659e-05
-0.0005521949999999999,-0.001005349857514659,-0.3919977350348711,-1.005349857514659e-05
-0.000551565,-0.004687828407764716,-0.4032590237041589,-4.687828407764716e-05
-0.0005509349999999999,-0.001005349857514659,-0.4182740752632101,-1.005349857514659e-05
-0.000550305,0.002677128692735842,-0.437042889712024,2.677128692735842e-05
-0.0005496749999999999,-0.001005349857514659,-0.4558117041608378,-1.005349857514659e-05
-0.000549045,-0.001005349857514659,-0.4708267557198891,-1.005349857514659e-05
-0.0005484149999999999,-0.001005349857514659,-0.4895955701687029,-1.005349857514659e-05
-0.000547785,-0.001005349857514659,-0.497103095948229,-1.005349857514659e-05
-0.0005471549999999999,-0.001005349857514659,-0.5121181475072794,-1.005349857514659e-05
-0.000546525,-0.004687828407764716,-0.5308869619560932,-4.687828407764716e-05
-0.0005458949999999999,-0.01205278550826527,-0.549655776404907,-0.0001205278550826527
-0.000545265,-0.008370306958014773,-0.5609170650741957,-8.370306958014772e-05
-0.0005446349999999999,-0.001005349857514659,-0.5759321166332469,-1.005349857514659e-05
-0.000544005,-0.001005349857514659,-0.5947009310820608,-1.005349857514659e-05
-0.0005433749999999999,-0.001005349857514659,-0.6134697455308746,-1.005349857514659e-05
-0.000542745,-0.008370306958014773,-0.6359923228694511,-8.370306958014772e-05
-0.0005421149999999999,-0.004687828407764716,-0.6434998486489762,-4.687828407764716e-05
-0.000541485,-0.001005349857514659,-0.6622686630977901,-1.005349857514659e-05
-0.0005408549999999999,-0.001005349857514659,-0.6735299517670787,-1.005349857514659e-05
-0.000540225,-0.004687828407764716,-0.6847912404363674,-4.687828407764716e-05
-0.0005395949999999999,-0.004687828407764716,-0.6960525291056552,-4.687828407764716e-05
-0.000538965,-0.001005349857514659,-0.7185751064442325,-1.005349857514659e-05
-0.0005383349999999999,-0.001005349857514659,-0.7373439208930463,-1.005349857514659e-05
-0.000537705,-0.001005349857514659,-0.7448514466725715,-1.005349857514659e-05
-0.0005370749999999999,-0.004687828407764716,-0.7598664982316228,-4.687828407764716e-05
-0.000536445,-0.004687828407764716,-0.7861428384599618,-4.687828407764716e-05
-0.0005358149999999999,-0.001005349857514659,-0.7974041271292505,-1.005349857514659e-05
-0.000535185,-0.001005349857514659,-0.8124191786883017,-1.005349857514659e-05
-0.0005345549999999999,0.002677128692735842,-0.8311879931371156,2.677128692735842e-05
-0.000533925,-0.001005349857514659,-0.8462030446961659,-1.005349857514659e-05
-0.0005332949999999999,-0.001005349857514659,-0.8574643333654546,-1.005349857514659e-05
-0.000532665,0.002677128692735842,-0.8762331478142684,2.677128692735842e-05
-0.0005320349999999999,0.002677128692735842,-0.8950019622630823,2.677128692735842e-05
